image_id,image_path,mask_path,prompt,dataset,split
crack_cracking38_jpg.rf.b3a6e90e82a9f13c14cd72ed4ab410a9,data/dataset2_raw/train/cracking38_jpg.rf.b3a6e90e82a9f13c14cd72ed4ab410a9.jpg,data/dataset2/masks/train/cracking38_jpg.rf.b3a6e90e82a9f13c14cd72ed4ab410a9.png,segment crack,crack,train
crack_00010_jpg.rf.ae83d8e8bb5d631e77141e3c6f559225,data/dataset2_raw/train/00010_jpg.rf.ae83d8e8bb5d631e77141e3c6f559225.jpg,data/dataset2/masks/train/00010_jpg.rf.ae83d8e8bb5d631e77141e3c6f559225.png,segment wall crack,crack,train
crack_cracking397_jpg.rf.513ef3ec8956e43803b64e15d1205d96,data/dataset2_raw/train/cracking397_jpg.rf.513ef3ec8956e43803b64e15d1205d96.jpg,data/dataset2/masks/train/cracking397_jpg.rf.513ef3ec8956e43803b64e15d1205d96.png,segment wall crack,crack,train
crack_00010_jpg.rf.03dea3e86a58a9fd8341dfef8cee2444,data/dataset2_raw/train/00010_jpg.rf.03dea3e86a58a9fd8341dfef8cee2444.jpg,data/dataset2/masks/train/00010_jpg.rf.03dea3e86a58a9fd8341dfef8cee2444.png,segment crack,crack,train
crack_cracking0102203_jpg.rf.bbeb330a74b94d68616fbcd97e56e974,data/dataset2_raw/train/cracking0102203_jpg.rf.bbeb330a74b94d68616fbcd97e56e974.jpg,data/dataset2/masks/train/cracking0102203_jpg.rf.bbeb330a74b94d68616fbcd97e56e974.png,segment wall crack,crack,train
crack_cracking377_jpg.rf.562280518bbfa6d18691796670a22742,data/dataset2_raw/train/cracking377_jpg.rf.562280518bbfa6d18691796670a22742.jpg,data/dataset2/masks/train/cracking377_jpg.rf.562280518bbfa6d18691796670a22742.png,segment wall crack,crack,train
crack_00005_jpg.rf.f28132433ecafb7701420f0ab88dc017,data/dataset2_raw/train/00005_jpg.rf.f28132433ecafb7701420f0ab88dc017.jpg,data/dataset2/masks/train/00005_jpg.rf.f28132433ecafb7701420f0ab88dc017.png,segment crack,crack,train
crack_cracking0102203_jpg.rf.d9fc2514dac21345c7408d9f7971c715,data/dataset2_raw/train/cracking0102203_jpg.rf.d9fc2514dac21345c7408d9f7971c715.jpg,data/dataset2/masks/train/cracking0102203_jpg.rf.d9fc2514dac21345c7408d9f7971c715.png,segment wall crack,crack,train
crack_00004_jpg.rf.10563b02d43b76ee5102eae04bd94b98,data/dataset2_raw/train/00004_jpg.rf.10563b02d43b76ee5102eae04bd94b98.jpg,data/dataset2/masks/train/00004_jpg.rf.10563b02d43b76ee5102eae04bd94b98.png,segment wall crack,crack,train
crack_cracking0102231_jpg.rf.045dce42841da02b9c837475a27c4799,data/dataset2_raw/train/cracking0102231_jpg.rf.045dce42841da02b9c837475a27c4799.jpg,data/dataset2/masks/train/cracking0102231_jpg.rf.045dce42841da02b9c837475a27c4799.png,segment wall crack,crack,train
crack_cracking0102231_jpg.rf.2a36d5924d9dea27210dc7f2c7a6177e,data/dataset2_raw/train/cracking0102231_jpg.rf.2a36d5924d9dea27210dc7f2c7a6177e.jpg,data/dataset2/masks/train/cracking0102231_jpg.rf.2a36d5924d9dea27210dc7f2c7a6177e.png,segment wall crack,crack,train
crack_cracking428_jpg.rf.9238d987cac7b6fcd98e5d7704c4fb3e,data/dataset2_raw/train/cracking428_jpg.rf.9238d987cac7b6fcd98e5d7704c4fb3e.jpg,data/dataset2/masks/train/cracking428_jpg.rf.9238d987cac7b6fcd98e5d7704c4fb3e.png,segment crack,crack,train
crack_cracking38_jpg.rf.47d0e932cb83feeb698bc4ce753a0ede,data/dataset2_raw/train/cracking38_jpg.rf.47d0e932cb83feeb698bc4ce753a0ede.jpg,data/dataset2/masks/train/cracking38_jpg.rf.47d0e932cb83feeb698bc4ce753a0ede.png,segment wall crack,crack,train
crack_cracking427_jpg.rf.ef60d012079b8a08db6b78acf3a00a01,data/dataset2_raw/train/cracking427_jpg.rf.ef60d012079b8a08db6b78acf3a00a01.jpg,data/dataset2/masks/train/cracking427_jpg.rf.ef60d012079b8a08db6b78acf3a00a01.png,segment wall crack,crack,train
crack_cracking0102203_jpg.rf.faa2048c94f062dbd833195be2bcdff4,data/dataset2_raw/train/cracking0102203_jpg.rf.faa2048c94f062dbd833195be2bcdff4.jpg,data/dataset2/masks/train/cracking0102203_jpg.rf.faa2048c94f062dbd833195be2bcdff4.png,segment wall crack,crack,train
crack_cracking0102226_jpg.rf.8b0474e53219e57a0da742dea002f009,data/dataset2_raw/train/cracking0102226_jpg.rf.8b0474e53219e57a0da742dea002f009.jpg,data/dataset2/masks/train/cracking0102226_jpg.rf.8b0474e53219e57a0da742dea002f009.png,segment wall crack,crack,train
crack_38_jpg.rf.cb09746af0ad91abc8f4eae0eab54a2e,data/dataset2_raw/train/38_jpg.rf.cb09746af0ad91abc8f4eae0eab54a2e.jpg,data/dataset2/masks/train/38_jpg.rf.cb09746af0ad91abc8f4eae0eab54a2e.png,segment wall crack,crack,train
crack_photo_6186122103615503203_y_jpg.rf.b1f486195b9cca7dec90bcb03dc05e05,data/dataset2_raw/train/photo_6186122103615503203_y_jpg.rf.b1f486195b9cca7dec90bcb03dc05e05.jpg,data/dataset2/masks/train/photo_6186122103615503203_y_jpg.rf.b1f486195b9cca7dec90bcb03dc05e05.png,segment crack,crack,train
crack_cracking411_jpg.rf.c7def9ac16e3059ae4e4599b597cd132,data/dataset2_raw/train/cracking411_jpg.rf.c7def9ac16e3059ae4e4599b597cd132.jpg,data/dataset2/masks/train/cracking411_jpg.rf.c7def9ac16e3059ae4e4599b597cd132.png,segment crack,crack,train
crack_00004_jpg.rf.6358c13cdd6da12260186835b8973769,data/dataset2_raw/train/00004_jpg.rf.6358c13cdd6da12260186835b8973769.jpg,data/dataset2/masks/train/00004_jpg.rf.6358c13cdd6da12260186835b8973769.png,segment wall crack,crack,train
crack_00014_jpg.rf.471f6290d2b959bb36ab5e6bbfa194da,data/dataset2_raw/train/00014_jpg.rf.471f6290d2b959bb36ab5e6bbfa194da.jpg,data/dataset2/masks/train/00014_jpg.rf.471f6290d2b959bb36ab5e6bbfa194da.png,segment wall crack,crack,train
crack_cracking0102176_jpg.rf.3e1fc4031542056b5a68534ec30600ec,data/dataset2_raw/train/cracking0102176_jpg.rf.3e1fc4031542056b5a68534ec30600ec.jpg,data/dataset2/masks/train/cracking0102176_jpg.rf.3e1fc4031542056b5a68534ec30600ec.png,segment wall crack,crack,train
crack_photo_6186122103615503204_y_jpg.rf.4db7bc3c97b9d993611122b22d5de4e4,data/dataset2_raw/train/photo_6186122103615503204_y_jpg.rf.4db7bc3c97b9d993611122b22d5de4e4.jpg,data/dataset2/masks/train/photo_6186122103615503204_y_jpg.rf.4db7bc3c97b9d993611122b22d5de4e4.png,segment wall crack,crack,train
crack_00005_jpg.rf.ce05b1a08f2e002bc8570f9d228108ab,data/dataset2_raw/train/00005_jpg.rf.ce05b1a08f2e002bc8570f9d228108ab.jpg,data/dataset2/masks/train/00005_jpg.rf.ce05b1a08f2e002bc8570f9d228108ab.png,segment crack,crack,train
crack_cracking0102226_jpg.rf.57a67f7ea9e8adcc463e7d331de3f3ee,data/dataset2_raw/train/cracking0102226_jpg.rf.57a67f7ea9e8adcc463e7d331de3f3ee.jpg,data/dataset2/masks/train/cracking0102226_jpg.rf.57a67f7ea9e8adcc463e7d331de3f3ee.png,segment wall crack,crack,train
crack_cracking0102231_jpg.rf.6ac17c8abb6961f75d47403831f5a4a0,data/dataset2_raw/train/cracking0102231_jpg.rf.6ac17c8abb6961f75d47403831f5a4a0.jpg,data/dataset2/masks/train/cracking0102231_jpg.rf.6ac17c8abb6961f75d47403831f5a4a0.png,segment wall crack,crack,train
crack_cracking0102226_jpg.rf.a3a79041b311e1e9013c61e5f24b549e,data/dataset2_raw/train/cracking0102226_jpg.rf.a3a79041b311e1e9013c61e5f24b549e.jpg,data/dataset2/masks/train/cracking0102226_jpg.rf.a3a79041b311e1e9013c61e5f24b549e.png,segment crack,crack,train
crack_00026_jpg.rf.0a380f58707a304d88dec97aa95922e3,data/dataset2_raw/train/00026_jpg.rf.0a380f58707a304d88dec97aa95922e3.jpg,data/dataset2/masks/train/00026_jpg.rf.0a380f58707a304d88dec97aa95922e3.png,segment crack,crack,train
crack_cracking428_jpg.rf.dcf97ff9e1196cbc62507967af4c915d,data/dataset2_raw/train/cracking428_jpg.rf.dcf97ff9e1196cbc62507967af4c915d.jpg,data/dataset2/masks/train/cracking428_jpg.rf.dcf97ff9e1196cbc62507967af4c915d.png,segment crack,crack,train
crack_00014_jpg.rf.06ed90f7c660e8461326330b90e4e84e,data/dataset2_raw/train/00014_jpg.rf.06ed90f7c660e8461326330b90e4e84e.jpg,data/dataset2/masks/train/00014_jpg.rf.06ed90f7c660e8461326330b90e4e84e.png,segment crack,crack,train
crack_photo_6186122103615503304_y_jpg.rf.0b731cc962aa65bad79c68f1435edc99,data/dataset2_raw/train/photo_6186122103615503304_y_jpg.rf.0b731cc962aa65bad79c68f1435edc99.jpg,data/dataset2/masks/train/photo_6186122103615503304_y_jpg.rf.0b731cc962aa65bad79c68f1435edc99.png,segment wall crack,crack,train
crack_00016_jpg.rf.576c7a7dcb64b4dd85701ae796fd2914,data/dataset2_raw/train/00016_jpg.rf.576c7a7dcb64b4dd85701ae796fd2914.jpg,data/dataset2/masks/train/00016_jpg.rf.576c7a7dcb64b4dd85701ae796fd2914.png,segment wall crack,crack,train
crack_00005_jpg.rf.0c7300af70aaba19c1891fd10ace65de,data/dataset2_raw/train/00005_jpg.rf.0c7300af70aaba19c1891fd10ace65de.jpg,data/dataset2/masks/train/00005_jpg.rf.0c7300af70aaba19c1891fd10ace65de.png,segment wall crack,crack,train
crack_00026_jpg.rf.0f1b11c3de2038ce313bce28ddaaa879,data/dataset2_raw/train/00026_jpg.rf.0f1b11c3de2038ce313bce28ddaaa879.jpg,data/dataset2/masks/train/00026_jpg.rf.0f1b11c3de2038ce313bce28ddaaa879.png,segment crack,crack,train
crack_00010_jpg.rf.8a60ff9381c1c9258d5ce43765a40a5d,data/dataset2_raw/train/00010_jpg.rf.8a60ff9381c1c9258d5ce43765a40a5d.jpg,data/dataset2/masks/train/00010_jpg.rf.8a60ff9381c1c9258d5ce43765a40a5d.png,segment wall crack,crack,train
crack_00027_jpg.rf.a8ff62030eb048ad3c7388a4d6e6a3b5,data/dataset2_raw/train/00027_jpg.rf.a8ff62030eb048ad3c7388a4d6e6a3b5.jpg,data/dataset2/masks/train/00027_jpg.rf.a8ff62030eb048ad3c7388a4d6e6a3b5.png,segment crack,crack,train
crack_00014_jpg.rf.07f593a71e2ce90fb030f45fa3080548,data/dataset2_raw/train/00014_jpg.rf.07f593a71e2ce90fb030f45fa3080548.jpg,data/dataset2/masks/train/00014_jpg.rf.07f593a71e2ce90fb030f45fa3080548.png,segment crack,crack,train
crack_00027_jpg.rf.f70a56c94f112ec2130d48f2316f694c,data/dataset2_raw/train/00027_jpg.rf.f70a56c94f112ec2130d48f2316f694c.jpg,data/dataset2/masks/train/00027_jpg.rf.f70a56c94f112ec2130d48f2316f694c.png,segment wall crack,crack,train
crack_00016_jpg.rf.983d09aa15daf0bdbd92833eaf943d2d,data/dataset2_raw/train/00016_jpg.rf.983d09aa15daf0bdbd92833eaf943d2d.jpg,data/dataset2/masks/train/00016_jpg.rf.983d09aa15daf0bdbd92833eaf943d2d.png,segment wall crack,crack,train
crack_38_jpg.rf.2a7b75e4b6cf18e6a6dfb31f785ac128,data/dataset2_raw/train/38_jpg.rf.2a7b75e4b6cf18e6a6dfb31f785ac128.jpg,data/dataset2/masks/train/38_jpg.rf.2a7b75e4b6cf18e6a6dfb31f785ac128.png,segment wall crack,crack,train
crack_cracking0102203_jpg.rf.a1a75029ce614770f3e19fd56269dfd2,data/dataset2_raw/train/cracking0102203_jpg.rf.a1a75029ce614770f3e19fd56269dfd2.jpg,data/dataset2/masks/train/cracking0102203_jpg.rf.a1a75029ce614770f3e19fd56269dfd2.png,segment crack,crack,train
crack_cracking420_jpg.rf.0bae8f36629125d9a9db6981c91c8065,data/dataset2_raw/train/cracking420_jpg.rf.0bae8f36629125d9a9db6981c91c8065.jpg,data/dataset2/masks/train/cracking420_jpg.rf.0bae8f36629125d9a9db6981c91c8065.png,segment wall crack,crack,train
crack_00010_jpg.rf.38460346a80b2f9dc377067287adf93d,data/dataset2_raw/train/00010_jpg.rf.38460346a80b2f9dc377067287adf93d.jpg,data/dataset2/masks/train/00010_jpg.rf.38460346a80b2f9dc377067287adf93d.png,segment crack,crack,train
crack_00006_jpg.rf.4b7b43842e82da9404beb0a895abc2cc,data/dataset2_raw/train/00006_jpg.rf.4b7b43842e82da9404beb0a895abc2cc.jpg,data/dataset2/masks/train/00006_jpg.rf.4b7b43842e82da9404beb0a895abc2cc.png,segment crack,crack,train
crack_00005_jpg.rf.2ce242cc21490ba54cc4a93f36bd4c3b,data/dataset2_raw/train/00005_jpg.rf.2ce242cc21490ba54cc4a93f36bd4c3b.jpg,data/dataset2/masks/train/00005_jpg.rf.2ce242cc21490ba54cc4a93f36bd4c3b.png,segment crack,crack,train
crack_00013_jpg.rf.51565278fc0455a4214b46a44fafa13b,data/dataset2_raw/train/00013_jpg.rf.51565278fc0455a4214b46a44fafa13b.jpg,data/dataset2/masks/train/00013_jpg.rf.51565278fc0455a4214b46a44fafa13b.png,segment wall crack,crack,train
crack_photo_6186122103615503122_y_jpg.rf.f0e7e11bf1724b64b8c9fae5fdc0f476,data/dataset2_raw/train/photo_6186122103615503122_y_jpg.rf.f0e7e11bf1724b64b8c9fae5fdc0f476.jpg,data/dataset2/masks/train/photo_6186122103615503122_y_jpg.rf.f0e7e11bf1724b64b8c9fae5fdc0f476.png,segment wall crack,crack,train
crack_a_83_2_png_jpg.rf.138070742fc3aff35c8b52847e05de09,data/dataset2_raw/valid/a_83_2_png_jpg.rf.138070742fc3aff35c8b52847e05de09.jpg,data/dataset2/masks/valid/a_83_2_png_jpg.rf.138070742fc3aff35c8b52847e05de09.png,segment wall crack,crack,val
crack_1059-dat_png_jpg.rf.90297274020f7c4d39aadd4801ca5ccc,data/dataset2_raw/valid/1059-dat_png_jpg.rf.90297274020f7c4d39aadd4801ca5ccc.jpg,data/dataset2/masks/valid/1059-dat_png_jpg.rf.90297274020f7c4d39aadd4801ca5ccc.png,segment crack,crack,val
crack_2111_jpg.rf.27d5b8478782aadbc8e52a22b30790d4,data/dataset2_raw/valid/2111_jpg.rf.27d5b8478782aadbc8e52a22b30790d4.jpg,data/dataset2/masks/valid/2111_jpg.rf.27d5b8478782aadbc8e52a22b30790d4.png,segment wall crack,crack,val
crack_2110_jpg.rf.2eab3de492f5ec9d44f0f98851bd81ab,data/dataset2_raw/valid/2110_jpg.rf.2eab3de492f5ec9d44f0f98851bd81ab.jpg,data/dataset2/masks/valid/2110_jpg.rf.2eab3de492f5ec9d44f0f98851bd81ab.png,segment wall crack,crack,val
crack_3885_jpg.rf.03d481a0ee50cd5380378551fa41f7cd,data/dataset2_raw/valid/3885_jpg.rf.03d481a0ee50cd5380378551fa41f7cd.jpg,data/dataset2/masks/valid/3885_jpg.rf.03d481a0ee50cd5380378551fa41f7cd.png,segment wall crack,crack,val
crack_2246_jpg.rf.87f3225fa30f150b8f01648dca0880db,data/dataset2_raw/valid/2246_jpg.rf.87f3225fa30f150b8f01648dca0880db.jpg,data/dataset2/masks/valid/2246_jpg.rf.87f3225fa30f150b8f01648dca0880db.png,segment wall crack,crack,val
crack_3852_jpg.rf.3fce65b604f365310bc4e12da1441163,data/dataset2_raw/valid/3852_jpg.rf.3fce65b604f365310bc4e12da1441163.jpg,data/dataset2/masks/valid/3852_jpg.rf.3fce65b604f365310bc4e12da1441163.png,segment crack,crack,val
crack_1120-dat_png_jpg.rf.6448c533e23aebe0c98318385c68e215,data/dataset2_raw/valid/1120-dat_png_jpg.rf.6448c533e23aebe0c98318385c68e215.jpg,data/dataset2/masks/valid/1120-dat_png_jpg.rf.6448c533e23aebe0c98318385c68e215.png,segment crack,crack,val
crack_a_8_9_png_jpg.rf.272b55ac29b2ca14db1b41194a32532d,data/dataset2_raw/valid/a_8_9_png_jpg.rf.272b55ac29b2ca14db1b41194a32532d.jpg,data/dataset2/masks/valid/a_8_9_png_jpg.rf.272b55ac29b2ca14db1b41194a32532d.png,segment crack,crack,val
crack_2120_jpg.rf.af4cd7ef553664e66fcff1b39651836b,data/dataset2_raw/valid/2120_jpg.rf.af4cd7ef553664e66fcff1b39651836b.jpg,data/dataset2/masks/valid/2120_jpg.rf.af4cd7ef553664e66fcff1b39651836b.png,segment crack,crack,val
crack_1998_jpg.rf.be145c8e09bcd385091ccfbfbe67b53e,data/dataset2_raw/valid/1998_jpg.rf.be145c8e09bcd385091ccfbfbe67b53e.jpg,data/dataset2/masks/valid/1998_jpg.rf.be145c8e09bcd385091ccfbfbe67b53e.png,segment wall crack,crack,val
crack_2127_jpg.rf.e6bf3c003d83d9c666bbd6b25969c7bf,data/dataset2_raw/valid/2127_jpg.rf.e6bf3c003d83d9c666bbd6b25969c7bf.jpg,data/dataset2/masks/valid/2127_jpg.rf.e6bf3c003d83d9c666bbd6b25969c7bf.png,segment wall crack,crack,val
crack_1118-dat_png_jpg.rf.fd250308ad594c96cdb0f59b614ffc3c,data/dataset2_raw/valid/1118-dat_png_jpg.rf.fd250308ad594c96cdb0f59b614ffc3c.jpg,data/dataset2/masks/valid/1118-dat_png_jpg.rf.fd250308ad594c96cdb0f59b614ffc3c.png,segment wall crack,crack,val
crack_a_9_6_png_jpg.rf.c37509adeb584d8de4b16b653d6e9861,data/dataset2_raw/valid/a_9_6_png_jpg.rf.c37509adeb584d8de4b16b653d6e9861.jpg,data/dataset2/masks/valid/a_9_6_png_jpg.rf.c37509adeb584d8de4b16b653d6e9861.png,segment crack,crack,val
crack_b_38_0_png_jpg.rf.4a3d1d334d45faafc9d69cc8a63859f1,data/dataset2_raw/valid/b_38_0_png_jpg.rf.4a3d1d334d45faafc9d69cc8a63859f1.jpg,data/dataset2/masks/valid/b_38_0_png_jpg.rf.4a3d1d334d45faafc9d69cc8a63859f1.png,segment wall crack,crack,val
crack_1083-dat_png_jpg.rf.8094d82fff6920a9e016854d48de81ab,data/dataset2_raw/valid/1083-dat_png_jpg.rf.8094d82fff6920a9e016854d48de81ab.jpg,data/dataset2/masks/valid/1083-dat_png_jpg.rf.8094d82fff6920a9e016854d48de81ab.png,segment wall crack,crack,val
crack_443-dat_png_jpg.rf.6945997a9dce04ae5548880f7bf42bd4,data/dataset2_raw/valid/443-dat_png_jpg.rf.6945997a9dce04ae5548880f7bf42bd4.jpg,data/dataset2/masks/valid/443-dat_png_jpg.rf.6945997a9dce04ae5548880f7bf42bd4.png,segment crack,crack,val
crack_3872_jpg.rf.ce871157d9063e30582963fd4f1404f3,data/dataset2_raw/valid/3872_jpg.rf.ce871157d9063e30582963fd4f1404f3.jpg,data/dataset2/masks/valid/3872_jpg.rf.ce871157d9063e30582963fd4f1404f3.png,segment wall crack,crack,val
crack_442-dat_png_jpg.rf.8ff0eb4f560d1b83fd80be29efa9cecd,data/dataset2_raw/valid/442-dat_png_jpg.rf.8ff0eb4f560d1b83fd80be29efa9cecd.jpg,data/dataset2/masks/valid/442-dat_png_jpg.rf.8ff0eb4f560d1b83fd80be29efa9cecd.png,segment crack,crack,val
crack_444-dat_png_jpg.rf.c9c47b5d7d701b67fa5e9855cd47c128,data/dataset2_raw/valid/444-dat_png_jpg.rf.c9c47b5d7d701b67fa5e9855cd47c128.jpg,data/dataset2/masks/valid/444-dat_png_jpg.rf.c9c47b5d7d701b67fa5e9855cd47c128.png,segment crack,crack,val
crack_3897_jpg.rf.8be569df2cf05e5be06e0235f1cb2512,data/dataset2_raw/valid/3897_jpg.rf.8be569df2cf05e5be06e0235f1cb2512.jpg,data/dataset2/masks/valid/3897_jpg.rf.8be569df2cf05e5be06e0235f1cb2512.png,segment crack,crack,val
crack_446-dat_png_jpg.rf.64f46a21ec149ee40269ed8c366e682a,data/dataset2_raw/valid/446-dat_png_jpg.rf.64f46a21ec149ee40269ed8c366e682a.jpg,data/dataset2/masks/valid/446-dat_png_jpg.rf.64f46a21ec149ee40269ed8c366e682a.png,segment wall crack,crack,val
crack_1045-dat_png_jpg.rf.3d83a0fd8666f301d8b51342cca23c8f,data/dataset2_raw/valid/1045-dat_png_jpg.rf.3d83a0fd8666f301d8b51342cca23c8f.jpg,data/dataset2/masks/valid/1045-dat_png_jpg.rf.3d83a0fd8666f301d8b51342cca23c8f.png,segment wall crack,crack,val
crack_441-dat_png_jpg.rf.c28084a9a98af3692888347c482cc825,data/dataset2_raw/valid/441-dat_png_jpg.rf.c28084a9a98af3692888347c482cc825.jpg,data/dataset2/masks/valid/441-dat_png_jpg.rf.c28084a9a98af3692888347c482cc825.png,segment crack,crack,val
crack_863-dat_png_jpg.rf.6bc417ba6731c7c8bb93190f9f316139,data/dataset2_raw/valid/863-dat_png_jpg.rf.6bc417ba6731c7c8bb93190f9f316139.jpg,data/dataset2/masks/valid/863-dat_png_jpg.rf.6bc417ba6731c7c8bb93190f9f316139.png,segment wall crack,crack,val
crack_445-dat_png_jpg.rf.9d9bd8701b3904c1853669a3f16b6e11,data/dataset2_raw/valid/445-dat_png_jpg.rf.9d9bd8701b3904c1853669a3f16b6e11.jpg,data/dataset2/masks/valid/445-dat_png_jpg.rf.9d9bd8701b3904c1853669a3f16b6e11.png,segment wall crack,crack,val
crack_579_jpg.rf.8342a7cff4afcc240338275e1e66d087,data/dataset2_raw/valid/579_jpg.rf.8342a7cff4afcc240338275e1e66d087.jpg,data/dataset2/masks/valid/579_jpg.rf.8342a7cff4afcc240338275e1e66d087.png,segment wall crack,crack,val
crack_466-dat_png_jpg.rf.74bd0e1fb27fadaaf7e7f27ff740bff7,data/dataset2_raw/valid/466-dat_png_jpg.rf.74bd0e1fb27fadaaf7e7f27ff740bff7.jpg,data/dataset2/masks/valid/466-dat_png_jpg.rf.74bd0e1fb27fadaaf7e7f27ff740bff7.png,segment wall crack,crack,val
crack_617-dat_png_jpg.rf.eeaef6ac966d104d32a0f194e0878e67,data/dataset2_raw/valid/617-dat_png_jpg.rf.eeaef6ac966d104d32a0f194e0878e67.jpg,data/dataset2/masks/valid/617-dat_png_jpg.rf.eeaef6ac966d104d32a0f194e0878e67.png,segment wall crack,crack,val
crack_890-dat_png_jpg.rf.1d00be50e2ed8d7b4e4d87608dce7f75,data/dataset2_raw/valid/890-dat_png_jpg.rf.1d00be50e2ed8d7b4e4d87608dce7f75.jpg,data/dataset2/masks/valid/890-dat_png_jpg.rf.1d00be50e2ed8d7b4e4d87608dce7f75.png,segment crack,crack,val
crack_2275_jpg.rf.b833547c7b283895d859e1e744b346ef,data/dataset2_raw/valid/2275_jpg.rf.b833547c7b283895d859e1e744b346ef.jpg,data/dataset2/masks/valid/2275_jpg.rf.b833547c7b283895d859e1e744b346ef.png,segment wall crack,crack,val
crack_2170_jpg.rf.85257736fc37862e8aac5a9728d2c16c,data/dataset2_raw/valid/2170_jpg.rf.85257736fc37862e8aac5a9728d2c16c.jpg,data/dataset2/masks/valid/2170_jpg.rf.85257736fc37862e8aac5a9728d2c16c.png,segment crack,crack,val
crack_525_jpg.rf.c0d4c01cc7c9b179b4d235a8adf92d2f,data/dataset2_raw/valid/525_jpg.rf.c0d4c01cc7c9b179b4d235a8adf92d2f.jpg,data/dataset2/masks/valid/525_jpg.rf.c0d4c01cc7c9b179b4d235a8adf92d2f.png,segment wall crack,crack,val
crack_images448_jpg.rf.8723cde90755382a1a1c23f962f3fa48,data/dataset2_raw/valid/images448_jpg.rf.8723cde90755382a1a1c23f962f3fa48.jpg,data/dataset2/masks/valid/images448_jpg.rf.8723cde90755382a1a1c23f962f3fa48.png,segment crack,crack,val
crack_2141_jpg.rf.1462a9e61f78a939cac9025075d91e3a,data/dataset2_raw/valid/2141_jpg.rf.1462a9e61f78a939cac9025075d91e3a.jpg,data/dataset2/masks/valid/2141_jpg.rf.1462a9e61f78a939cac9025075d91e3a.png,segment crack,crack,val
crack_2205_jpg.rf.348fa73c3c6bbea9548dbd667c4fe490,data/dataset2_raw/valid/2205_jpg.rf.348fa73c3c6bbea9548dbd667c4fe490.jpg,data/dataset2/masks/valid/2205_jpg.rf.348fa73c3c6bbea9548dbd667c4fe490.png,segment crack,crack,val
crack_images383_jpg.rf.16874dbd7b8e3420099eb3bf7b8b8ef2,data/dataset2_raw/valid/images383_jpg.rf.16874dbd7b8e3420099eb3bf7b8b8ef2.jpg,data/dataset2/masks/valid/images383_jpg.rf.16874dbd7b8e3420099eb3bf7b8b8ef2.png,segment wall crack,crack,val
crack_images27_jpg.rf.ab893e60fe14fcea66304087b75d793f,data/dataset2_raw/valid/images27_jpg.rf.ab893e60fe14fcea66304087b75d793f.jpg,data/dataset2/masks/valid/images27_jpg.rf.ab893e60fe14fcea66304087b75d793f.png,segment wall crack,crack,val
crack_616-dat_png_jpg.rf.0643c2627a6ec5b7b445dd9b927832fd,data/dataset2_raw/valid/616-dat_png_jpg.rf.0643c2627a6ec5b7b445dd9b927832fd.jpg,data/dataset2/masks/valid/616-dat_png_jpg.rf.0643c2627a6ec5b7b445dd9b927832fd.png,segment crack,crack,val
crack_2219_jpg.rf.5932205fa656b19611eb69d53fc6d939,data/dataset2_raw/valid/2219_jpg.rf.5932205fa656b19611eb69d53fc6d939.jpg,data/dataset2/masks/valid/2219_jpg.rf.5932205fa656b19611eb69d53fc6d939.png,segment wall crack,crack,val
crack_images235_jpg.rf.193c640ba2cfc0de34a708dbe52cbe29,data/dataset2_raw/valid/images235_jpg.rf.193c640ba2cfc0de34a708dbe52cbe29.jpg,data/dataset2/masks/valid/images235_jpg.rf.193c640ba2cfc0de34a708dbe52cbe29.png,segment crack,crack,val
crack_a_11_8_png_jpg.rf.2863877083dd3e8aff043d91279ea236,data/dataset2_raw/valid/a_11_8_png_jpg.rf.2863877083dd3e8aff043d91279ea236.jpg,data/dataset2/masks/valid/a_11_8_png_jpg.rf.2863877083dd3e8aff043d91279ea236.png,segment crack,crack,val
crack_images219_jpg.rf.76fbbe19a1a2ad08e9f3cabd722e1ab1,data/dataset2_raw/valid/images219_jpg.rf.76fbbe19a1a2ad08e9f3cabd722e1ab1.jpg,data/dataset2/masks/valid/images219_jpg.rf.76fbbe19a1a2ad08e9f3cabd722e1ab1.png,segment wall crack,crack,val
crack_a_13_7_png_jpg.rf.976269aefaba0f8ae93591e054a5ff53,data/dataset2_raw/valid/a_13_7_png_jpg.rf.976269aefaba0f8ae93591e054a5ff53.jpg,data/dataset2/masks/valid/a_13_7_png_jpg.rf.976269aefaba0f8ae93591e054a5ff53.png,segment wall crack,crack,val
crack_a_11_9_png_jpg.rf.15b7fb8d1954e7e7a583e693535d36ea,data/dataset2_raw/valid/a_11_9_png_jpg.rf.15b7fb8d1954e7e7a583e693535d36ea.jpg,data/dataset2/masks/valid/a_11_9_png_jpg.rf.15b7fb8d1954e7e7a583e693535d36ea.png,segment wall crack,crack,val
crack_a_116_7_png_jpg.rf.9f5142db2fc335e25caf8fa34486c36b,data/dataset2_raw/valid/a_116_7_png_jpg.rf.9f5142db2fc335e25caf8fa34486c36b.jpg,data/dataset2/masks/valid/a_116_7_png_jpg.rf.9f5142db2fc335e25caf8fa34486c36b.png,segment wall crack,crack,val
